Train No,Train Name,SEQ,Station Code,Station Name,Station Zone,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Source Zone,Destination Station,Destination Station Name,Destination Zone
2195,REWA-BPL SF,8,BINA,BINA,WCR,20:30:00,20:35:00,413,REWA,REWA,WCR,BPL,BHOPAL,WCR
12186,REWA-HBJ REW,10,BINA,BINA,WCR,03:20:00,03:30:00,413,REWA,REWA,WCR,HBJ,HABIBGANJ,WCR
61632,BINA- BPL ME,16,BPL,BHOPAL,WCR,21:05:00,21:05:00,138,BINA,BINA,WCR,BPL,BHOPAL,WCR
2196,BPL-REWA SF,1,BPL,BHOPAL,WCR,23:45:00,23:45:00,0,BPL,BHOPAL,WCR,REWA,REWA,WCR
11272,VINDHYACHAL,1,BPL,BHOPAL,WCR,18:15:00,18:15:00,0,BPL,BHOPAL,WCR,ET,ITARSI,WCR
22161,BHOPAL-DAMOH,1,BPL,BHOPAL,WCR,17:55:00,17:55:00,0,BPL,BHOPAL,WCR,DMO,DAMOH,WCR
61631,BPL BINA MEM,1,BPL,BHOPAL,WCR,09:00:00,09:00:00,0,BPL,BHOPAL,WCR,BINA,BINA,WCR
22162,DAMOH-BHOPAL,11,BPL,BHOPAL,WCR,10:05:00,10:05:00,292,DMO,DAMOH,WCR,BPL,BHOPAL,WCR
12185,HBJ-REWA REW,2,BPL,BHOPAL,WCR,22:10:00,22:15:00,6,HBJ,HABIBGANJ,WCR,REWA,REWA,WCR
2195,REWA-BPL SF,10,BPL,BHOPAL,WCR,23:00:00,23:00:00,551,REWA,REWA,WCR,BPL,BHOPAL,WCR
12186,REWA-HBJ REW,14,BPL,BHOPAL,WCR,05:35:00,05:40:00,551,REWA,REWA,WCR,HBJ,HABIBGANJ,WCR
51601,BINA-KMZ  PA,18,DMO,DAMOH,WCR,11:55:00,12:00:00,152,BINA,BINA,WCR,KMZ,KATNI MURWARA,WCR
51603,BINA-KTE PAS,18,DMO,DAMOH,WCR,17:00:00,17:05:00,152,BINA,BINA,WCR,KTE,KATNI,WCR
51885,BINA-DMO PAS,18,DMO,DAMOH,WCR,21:50:00,21:50:00,152,BINA,BINA,WCR,DMO,DAMOH,WCR
